qid,retriever,strategy,rewritten_query,gold_doc_id,retrieved_doc_ids,gold_rank,recall@1,recall@5,recall@10,mrr,reward,retrieval_success,rank_gain,length_penalty,semantic_drift_penalty,semantic_similarity
6539187-1-2,bm25,expanded,1950년 헤이그와 결혼한 여자의 이름은?,KQ_0001_0001,KQ_0046_0000 KQ_0063_0000 KQ_0001_0001 KQ_0088_0003 KQ_0054_0004 KQ_0124_0003 KQ_0008_0009 KQ_0122_0000 KQ_0124_0027 KQ_0054_0027,3,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-2,dense,expanded,1950년 헤이그와 결혼한 여자의 이름은?,KQ_0001_0001,KQ_0001_0001 KQ_0132_0003 KQ_0001_0000 KQ_0001_0002 KQ_0039_0000 KQ_0091_0000 KQ_0091_0003 KQ_0124_0066 KQ_0046_0001 KQ_0122_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-2,hybrid,expanded,1950년 헤이그와 결혼한 여자의 이름은?,KQ_0001_0001,KQ_0046_0000 KQ_0001_0001 KQ_0122_0000 KQ_0063_0000 KQ_0124_0003 KQ_0054_0004 KQ_0124_0002 KQ_0088_0003 KQ_0059_0002 KQ_0124_0027,2,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
6539187-1-2,bm25,prompt,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0056_0003 KQ_0007_0005 KQ_0093_0001 KQ_0001_0001 KQ_0088_0003 KQ_0001_0000 KQ_0046_0000 KQ_0124_0003 KQ_0132_0004 KQ_0126_0002,4,0.0,1.0,1.0,0.25,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9851239919662476
6539187-1-2,dense,prompt,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0001_0001 KQ_0132_0003 KQ_0091_0000 KQ_0039_0000 KQ_0091_0003 KQ_0001_0000 KQ_0124_0066 KQ_0001_0002 KQ_0046_0001 KQ_0046_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9851239919662476
6539187-1-2,hybrid,prompt,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0046_0000 KQ_0056_0003 KQ_0122_0000 KQ_0124_0003 KQ_0088_0003 KQ_0007_0005 KQ_0093_0001 KQ_0054_0004,1,1.0,1.0,1.0,1.0,1.0555555555555556,1.0,0.1111111111111111,0.0,0.0,0.9851239919662476
6539187-1-2,bm25,structured,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0056_0003 KQ_0007_0005 KQ_0093_0001 KQ_0001_0001 KQ_0088_0003 KQ_0001_0000 KQ_0046_0000 KQ_0124_0003 KQ_0132_0004 KQ_0126_0002,4,0.0,1.0,1.0,0.25,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9851239919662476
6539187-1-2,dense,structured,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0001_0001 KQ_0132_0003 KQ_0091_0000 KQ_0039_0000 KQ_0091_0003 KQ_0001_0000 KQ_0124_0066 KQ_0001_0002 KQ_0046_0001 KQ_0046_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9851239919662476
6539187-1-2,hybrid,structured,1950년 헤이그 결혼한 여자 이름,KQ_0001_0001,KQ_0001_0001 KQ_0001_0000 KQ_0046_0000 KQ_0056_0003 KQ_0122_0000 KQ_0124_0003 KQ_0088_0003 KQ_0007_0005 KQ_0093_0001 KQ_0054_0004,1,1.0,1.0,1.0,1.0,1.0555555555555556,1.0,0.1111111111111111,0.0,0.0,0.9851239919662476
6521755-2-0,bm25,original,헤이그가 군에서 퇴역한 해는 언제인가?,KQ_0001_0002,KQ_0001_0002 KQ_0124_0031 KQ_0000_0000 KQ_0000_0001 KQ_0001_0000 KQ_0001_0001 KQ_0001_0003 KQ_0002_0000 KQ_0002_0001 KQ_0002_0002,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-2-0,dense,original,헤이그가 군에서 퇴역한 해는 언제인가?,KQ_0001_0002,KQ_0001_0002 KQ_0001_0001 KQ_0001_0000 KQ_0001_0003 KQ_0136_0012 KQ_0003_0000 KQ_0124_0041 KQ_0098_0001 KQ_0090_0000 KQ_0124_0042,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-2-0,hybrid,original,헤이그가 군에서 퇴역한 해는 언제인가?,KQ_0001_0002,KQ_0001_0002 KQ_0124_0031 KQ_0001_0001 KQ_0001_0000 KQ_0001_0003 KQ_0136_0012 KQ_0003_0000 KQ_0124_0041 KQ_0098_0001 KQ_0090_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-2-0,bm25,keyword,헤이그 군에서 퇴역한 해는 언제인,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0124_0031 KQ_0124_0058 KQ_0097_0002 KQ_0000_0000 KQ_0000_0001 KQ_0001_0001 KQ_0001_0003 KQ_0002_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9791481494903564
6521755-2-0,dense,keyword,헤이그 군에서 퇴역한 해는 언제인,KQ_0001_0002,KQ_0001_0002 KQ_0001_0001 KQ_0001_0000 KQ_0001_0003 KQ_0098_0001 KQ_0136_0012 KQ_0124_0042 KQ_0003_0000 KQ_0090_0000 KQ_0003_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9791481494903564
6521755-2-0,hybrid,keyword,헤이그 군에서 퇴역한 해는 언제인,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0124_0031 KQ_0124_0058 KQ_0097_0002 KQ_0001_0001 KQ_0001_0003 KQ_0098_0001 KQ_0136_0012 KQ_0124_0042,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9791481494903564
6521755-2-0,bm25,expanded,헤이그가 군에서 퇴역한 해는 언제인가? 시기 날짜 연도 년 월 일 당시,KQ_0001_0002,KQ_0001_0002 KQ_0013_0001 KQ_0130_0017 KQ_0124_0031 KQ_0033_0002 KQ_0091_0003 KQ_0091_0002 KQ_0054_0040 KQ_0130_0018 KQ_0075_0008,1,1.0,1.0,1.0,1.0,0.93,1.0,0.0,1.4,0.0,0.9860889911651611
6521755-2-0,dense,expanded,헤이그가 군에서 퇴역한 해는 언제인가? 시기 날짜 연도 년 월 일 당시,KQ_0001_0002,KQ_0001_0002 KQ_0001_0001 KQ_0001_0000 KQ_0001_0003 KQ_0003_0000 KQ_0136_0012 KQ_0124_0085 KQ_0124_0041 KQ_0090_0000 KQ_0003_0001,1,1.0,1.0,1.0,1.0,0.93,1.0,0.0,1.4,0.0,0.9860889911651611
6521755-2-0,hybrid,expanded,헤이그가 군에서 퇴역한 해는 언제인가? 시기 날짜 연도 년 월 일 당시,KQ_0001_0002,KQ_0001_0002 KQ_0013_0001 KQ_0124_0031 KQ_0091_0002 KQ_0091_0003 KQ_0130_0017 KQ_0123_0003 KQ_0027_0008 KQ_0001_0001 KQ_0124_0019,1,1.0,1.0,1.0,1.0,0.93,1.0,0.0,1.4,0.0,0.9860889911651611
6521755-2-0,bm25,prompt,헤이그 군에서 퇴역한 해는 언제인,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0124_0031 KQ_0124_0058 KQ_0097_0002 KQ_0000_0000 KQ_0000_0001 KQ_0001_0001 KQ_0001_0003 KQ_0002_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9791481494903564
6521755-2-0,dense,prompt,헤이그 군에서 퇴역한 해는 언제인,KQ_0001_0002,KQ_0001_0002 KQ_0001_0001 KQ_0001_0000 KQ_0001_0003 KQ_0098_0001 KQ_0136_0012 KQ_0124_0042 KQ_0003_0000 KQ_0090_0000 KQ_0003_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9791481494903564
6521755-2-0,hybrid,prompt,헤이그 군에서 퇴역한 해는 언제인,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0124_0031 KQ_0124_0058 KQ_0097_0002 KQ_0001_0001 KQ_0001_0003 KQ_0098_0001 KQ_0136_0012 KQ_0124_0042,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9791481494903564
6521755-2-0,bm25,structured,헤이그 군에서 퇴역한 해는 언제인 언제,KQ_0001_0002,KQ_0099_0002 KQ_0001_0002 KQ_0001_0000 KQ_0124_0031 KQ_0124_0058 KQ_0097_0002 KQ_0000_0000 KQ_0000_0001 KQ_0001_0001 KQ_0001_0003,2,0.0,1.0,1.0,0.5,0.9344444444444444,1.0,-0.1111111111111111,0.2,0.0,0.9792459011077881
6521755-2-0,dense,structured,헤이그 군에서 퇴역한 해는 언제인 언제,KQ_0001_0002,KQ_0001_0002 KQ_0001_0001 KQ_0001_0000 KQ_0001_0003 KQ_0098_0001 KQ_0136_0012 KQ_0003_0000 KQ_0090_0000 KQ_0003_0001 KQ_0124_0042,1,1.0,1.0,1.0,1.0,0.99,1.0,0.0,0.2,0.0,0.9792459011077881
6521755-2-0,hybrid,structured,헤이그 군에서 퇴역한 해는 언제인 언제,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0099_0002 KQ_0124_0031 KQ_0124_0058 KQ_0097_0002 KQ_0001_0001 KQ_0001_0003 KQ_0098_0001 KQ_0136_0012,1,1.0,1.0,1.0,1.0,0.99,1.0,0.0,0.2,0.0,0.9792459011077881
6521755-2-1,bm25,original,알렉산더 헤이그를 사성 장군과 육군 부참모로 진급시킨 대통령은 누구인가?,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0123_0000 KQ_0054_0016 KQ_0054_0019 KQ_0021_0000 KQ_0054_0018 KQ_0124_0003 KQ_0020_0002 KQ_0124_0001,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-2-1,dense,original,알렉산더 헤이그를 사성 장군과 육군 부참모로 진급시킨 대통령은 누구인가?,KQ_0001_0002,KQ_0001_0000 KQ_0001_0002 KQ_0001_0001 KQ_0124_0041 KQ_0124_0042 KQ_0001_0003 KQ_0124_0044 KQ_0124_0020 KQ_0124_0058 KQ_0124_0060,2,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0
6521755-2-1,hybrid,original,알렉산더 헤이그를 사성 장군과 육군 부참모로 진급시킨 대통령은 누구인가?,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0001_0001 KQ_0124_0020 KQ_0123_0004 KQ_0124_0024 KQ_0124_0041 KQ_0123_0000 KQ_0124_0042 KQ_0001_0003,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6521755-2-1,bm25,keyword,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령 누구인,KQ_0001_0002,KQ_0001_0000 KQ_0001_0002 KQ_0123_0004 KQ_0123_0000 KQ_0123_0003 KQ_0124_0051 KQ_0124_0003 KQ_0020_0002 KQ_0040_0000 KQ_0124_0058,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9846742749214172
6521755-2-1,dense,keyword,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령 누구인,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0001_0001 KQ_0124_0042 KQ_0124_0041 KQ_0124_0044 KQ_0124_0058 KQ_0124_0020 KQ_0124_0060 KQ_0124_0049,1,1.0,1.0,1.0,1.0,1.0555555555555556,1.0,0.1111111111111111,0.0,0.0,0.9846742749214172
6521755-2-1,hybrid,keyword,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령 누구인,KQ_0001_0002,KQ_0001_0000 KQ_0001_0002 KQ_0123_0004 KQ_0124_0058 KQ_0124_0051 KQ_0124_0044 KQ_0123_0003 KQ_0124_0020 KQ_0040_0000 KQ_0124_0024,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.9846742749214172
6521755-2-1,bm25,expanded,알렉산더 헤이그를 사성 장군과 육군 부참모로 진급시킨 대통령은 누구인가? 국가원수 정부 정치인 인물 사람 대표 작가 선수,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0072_0007 KQ_0064_0005 KQ_0054_0047 KQ_0075_0005 KQ_0124_0036 KQ_0123_0000 KQ_0133_0000 KQ_0054_0016,1,1.0,1.0,1.0,1.0,0.9555555555555556,1.0,0.0,0.8888888888888888,0.0,0.971852719783783
6521755-2-1,dense,expanded,알렉산더 헤이그를 사성 장군과 육군 부참모로 진급시킨 대통령은 누구인가? 국가원수 정부 정치인 인물 사람 대표 작가 선수,KQ_0001_0002,KQ_0001_0000 KQ_0001_0002 KQ_0001_0001 KQ_0001_0003 KQ_0124_0042 KQ_0124_0041 KQ_0058_0001 KQ_0125_0032 KQ_0124_0058 KQ_0124_0049,2,0.0,1.0,1.0,0.5,0.9555555555555556,1.0,0.0,0.8888888888888888,0.0,0.971852719783783
6521755-2-1,hybrid,expanded,알렉산더 헤이그를 사성 장군과 육군 부참모로 진급시킨 대통령은 누구인가? 국가원수 정부 정치인 인물 사람 대표 작가 선수,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0001_0001 KQ_0072_0007 KQ_0054_0000 KQ_0064_0005 KQ_0058_0001 KQ_0124_0036 KQ_0124_0020 KQ_0023_0001,1,1.0,1.0,1.0,1.0,0.9555555555555556,1.0,0.0,0.8888888888888888,0.0,0.971852719783783
6521755-2-1,bm25,prompt,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령,KQ_0001_0002,KQ_0001_0000 KQ_0001_0002 KQ_0123_0004 KQ_0123_0000 KQ_0123_0003 KQ_0124_0051 KQ_0124_0003 KQ_0020_0002 KQ_0040_0000 KQ_0124_0058,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.965615451335907
6521755-2-1,dense,prompt,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0001_0001 KQ_0124_0041 KQ_0124_0042 KQ_0003_0000 KQ_0124_0044 KQ_0124_0020 KQ_0124_0058 KQ_0124_0060,1,1.0,1.0,1.0,1.0,1.0555555555555556,1.0,0.1111111111111111,0.0,0.0,0.965615451335907
6521755-2-1,hybrid,prompt,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령,KQ_0001_0002,KQ_0001_0000 KQ_0001_0002 KQ_0123_0004 KQ_0124_0051 KQ_0124_0058 KQ_0124_0044 KQ_0123_0003 KQ_0124_0024 KQ_0124_0020 KQ_0040_0000,2,0.0,1.0,1.0,0.5,0.9444444444444444,1.0,-0.1111111111111111,0.0,0.0,0.965615451335907
6521755-2-1,bm25,structured,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령 누구인 누구,KQ_0001_0002,KQ_0001_0000 KQ_0001_0002 KQ_0123_0004 KQ_0123_0000 KQ_0123_0003 KQ_0124_0051 KQ_0124_0003 KQ_0020_0002 KQ_0040_0000 KQ_0124_0058,2,0.0,1.0,1.0,0.5,0.9388888888888889,1.0,-0.1111111111111111,0.1111111111111111,0.0,0.9824769496917725
6521755-2-1,dense,structured,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령 누구인 누구,KQ_0001_0002,KQ_0001_0002 KQ_0001_0000 KQ_0001_0001 KQ_0124_0042 KQ_0124_0041 KQ_0124_0058 KQ_0124_0044 KQ_0124_0020 KQ_0124_0060 KQ_0124_0049,1,1.0,1.0,1.0,1.0,1.05,1.0,0.1111111111111111,0.1111111111111111,0.0,0.9824769496917725
6521755-2-1,hybrid,structured,알렉산더 헤이그 사성 장군 육군 부참모 진급시킨 대통령 누구인 누구,KQ_0001_0002,KQ_0001_0000 KQ_0001_0002 KQ_0123_0004 KQ_0124_0058 KQ_0124_0051 KQ_0124_0044 KQ_0124_0020 KQ_0123_0003 KQ_0040_0000 KQ_0124_0048,2,0.0,1.0,1.0,0.5,0.9388888888888889,1.0,-0.1111111111111111,0.1111111111111111,0.0,0.9824769496917725
6457767-2-0,bm25,original,헤이그는 나토에서 얼마나 있었습니까?,KQ_0001_0002,KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0126_0003 KQ_0066_0013 KQ_0124_0080 KQ_0000_0000 KQ_0000_0001 KQ_0001_0000 KQ_0002_0000,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6457767-2-0,dense,original,헤이그는 나토에서 얼마나 있었습니까?,KQ_0001_0002,KQ_0001_0001 KQ_0001_0002 KQ_0001_0000 KQ_0124_0082 KQ_0124_0038 KQ_0124_0041 KQ_0124_0077 KQ_0137_0002 KQ_0001_0003 KQ_0124_0044,2,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6457767-2-0,hybrid,original,헤이그는 나토에서 얼마나 있었습니까?,KQ_0001_0002,KQ_0001_0002 KQ_0001_0001 KQ_0001_0003 KQ_0124_0080 KQ_0001_0000 KQ_0124_0082 KQ_0124_0038 KQ_0066_0013 KQ_0124_0041 KQ_0124_0077,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0000001192092896
6457767-2-0,bm25,keyword,헤이그 나토 얼마나 있었습니까,KQ_0001_0002,KQ_0001_0000 KQ_0126_0003 KQ_0124_0058 KQ_0066_0013 KQ_0097_0002 KQ_0124_0080 KQ_0000_0000 KQ_0000_0001 KQ_0001_0001 KQ_0001_0002,10,0.0,0.0,1.0,0.1,0.5,1.0,-1.0,0.0,0.0,0.9627097249031067
6457767-2-0,dense,keyword,헤이그 나토 얼마나 있었습니까,KQ_0001_0002,KQ_0001_0001 KQ_0001_0002 KQ_0124_0044 KQ_0124_0006 KQ_0124_0082 KQ_0001_0000 KQ_0050_0000 KQ_0124_0074 KQ_0124_0077 KQ_0124_0004,2,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.9627097249031067
6457767-2-0,hybrid,keyword,헤이그 나토 얼마나 있었습니까,KQ_0001_0002,KQ_0001_0000 KQ_0124_0080 KQ_0124_0058 KQ_0001_0001 KQ_0001_0002 KQ_0097_0002 KQ_0124_0044 KQ_0124_0006 KQ_0124_0082 KQ_0066_0013,5,0.0,1.0,1.0,0.2,0.7777777777777778,1.0,-0.4444444444444444,0.0,0.0,0.9627097249031067
6457767-2-0,bm25,expanded,헤이그는 나토에서 얼마나 있었습니까? 수치 금액 규모 비율,KQ_0001_0002,KQ_0001_0002 KQ_0001_0003 KQ_0001_0001 KQ_0054_0024 KQ_0017_0007 KQ_0131_0004 KQ_0126_0003 KQ_0094_0000 KQ_0139_0002 KQ_0066_0013,1,1.0,1.0,1.0,1.0,0.95,1.0,0.0,1.0,0.0,0.958045244216919
6457767-2-0,dense,expanded,헤이그는 나토에서 얼마나 있었습니까? 수치 금액 규모 비율,KQ_0001_0002,KQ_0001_0001 KQ_0001_0002 KQ_0124_0038 KQ_0124_0062 KQ_0124_0060 KQ_0001_0000 KQ_0124_0082 KQ_0124_0071 KQ_0090_0000 KQ_0056_0002,2,0.0,1.0,1.0,0.5,0.95,1.0,0.0,1.0,0.0,0.958045244216919
6457767-2-0,hybrid,expanded,헤이그는 나토에서 얼마나 있었습니까? 수치 금액 규모 비율,KQ_0001_0002,KQ_0001_0002 KQ_0001_0001 KQ_0001_0003 KQ_0124_0080 KQ_0017_0007 KQ_0066_0013 KQ_0124_0038 KQ_0124_0062 KQ_0124_0060 KQ_0001_0000,1,1.0,1.0,1.0,1.0,0.95,1.0,0.0,1.0,0.0,0.958045244216919
6457767-2-0,bm25,prompt,헤이그 나토 얼마나 있었습니까,KQ_0001_0002,KQ_0001_0000 KQ_0126_0003 KQ_0124_0058 KQ_0066_0013 KQ_0097_0002 KQ_0124_0080 KQ_0000_0000 KQ_0000_0001 KQ_0001_0001 KQ_0001_0002,10,0.0,0.0,1.0,0.1,0.5,1.0,-1.0,0.0,0.0,0.9627097249031067
6457767-2-0,dense,prompt,헤이그 나토 얼마나 있었습니까,KQ_0001_0002,KQ_0001_0001 KQ_0001_0002 KQ_0124_0044 KQ_0124_0006 KQ_0124_0082 KQ_0001_0000 KQ_0050_0000 KQ_0124_0074 KQ_0124_0077 KQ_0124_0004,2,0.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.9627097249031067
6457767-2-0,hybrid,prompt,헤이그 나토 얼마나 있었습니까,KQ_0001_0002,KQ_0001_0000 KQ_0124_0080 KQ_0124_0058 KQ_0001_0001 KQ_0001_0002 KQ_0097_0002 KQ_0124_0044 KQ_0124_0006 KQ_0124_0082 KQ_0066_0013,5,0.0,1.0,1.0,0.2,0.7777777777777778,1.0,-0.4444444444444444,0.0,0.0,0.9627097249031067
6457767-2-0,bm25,structured,헤이그 나토 얼마나 있었습니까 얼마,KQ_0001_0002,KQ_0001_0000 KQ_0126_0003 KQ_0124_0058 KQ_0066_0013 KQ_0097_0002 KQ_0021_0002 KQ_0086_0002 KQ_0010_0001 KQ_0124_0012 KQ_0136_0012,,0.0,0.0,0.0,0.0,-0.5125,0.0,-1.0,0.25,0.0,0.9585984945297241
6457767-2-0,dense,structured,헤이그 나토 얼마나 있었습니까 얼마,KQ_0001_0002,KQ_0001_0001 KQ_0001_0002 KQ_0124_0044 KQ_0050_0000 KQ_0124_0006 KQ_0124_0077 KQ_0124_0074 KQ_0124_0082 KQ_0001_0000 KQ_0124_0065,2,0.0,1.0,1.0,0.5,0.9875,1.0,0.0,0.25,0.0,0.9585984945297241
6457767-2-0,hybrid,structured,헤이그 나토 얼마나 있었습니까 얼마,KQ_0001_0002,KQ_0001_0000 KQ_0124_0080 KQ_0124_0058 KQ_0124_0034 KQ_0001_0001 KQ_0021_0002 KQ_0124_0012 KQ_0136_0012 KQ_0124_0035 KQ_0001_0002,10,0.0,0.0,1.0,0.1,0.4875,1.0,-1.0,0.25,0.0,0.9585984945297241
